Date,Time,CO,TinOxide,Benzene,Titanium,NO2,TungstenOxide,IndiumOxide,Temperature,RelativeHumidity,AbsoluteHumidity
03/11/2004,05.00.00,0.5,823,2.7,630,35,1253,748,16.8,71.9,1.3628
03/11/2004,06.00.00,0.7,890,4.3,727,50,1290,833,16.9,70.5,1.3504
03/11/2004,07.00.00,1.3,1019,8,901,64,1438,960,17,70.1,1.3512
03/11/2004,08.00.00,2.2,1177,15.5,1166,75,1667,1157,18.8,62.5,1.3401
03/11/2004,09.00.00,3.7,1348,23.8,1398,101,1847,1444,20.3,58.4,1.3745
03/11/2004,10.00.00,3.7,1341,21,1323,94,1786,1522,23.7,49.1,1.423
03/11/2004,11.00.00,3.4,1307,19.3,1278,95,1767,1452,26.6,42.8,1.4713
03/11/2004,12.00.00,3.4,1305,19.7,1287,124,1771,1437,26.2,43.5,1.4591
03/11/2004,13.00.00,2.6,1177,13.2,1090,86,1632,1209,26.3,43.6,1.4663
03/11/2004,14.00.00,2.5,1192,13,1085,79,1638,1170,26.6,42.5,1.4568
03/11/2004,15.00.00,2.5,1214,12.9,1080,87,1642,1190,26.3,43.7,1.4718
03/11/2004,16.00.00,2.7,1240,15.1,1152,94,1699,1278,25.6,46.2,1.4903
03/11/2004,17.00.00,3.2,1271,16.3,1188,107,1703,1305,25.1,47.6,1.4983
03/11/2004,18.00.00,3.7,1333,20.5,1312,107,1853,1364,23.8,51.4,1.4956
03/11/2004,19.00.00,4.6,1390,24.4,1414,117,1959,1428,23.3,53.1,1.496
03/11/2004,20.00.00,3.3,1266,18.7,1261,97,1807,1285,22.4,55.2,1.4735
03/11/2004,21.00.00,2.4,1140,12.7,1072,90,1597,1143,21.7,57.7,1.4766
03/11/2004,22.00.00,2.8,1240,15.6,1168,86,1714,1235,20.5,63,1.5043
03/11/2004,23.00.00,2.7,1187,14.2,1122,77,1641,1208,19.5,67.6,1.5156
04/11/2004,00.00.00,1.8,1043,9.9,975,66,1489,1041,18.7,69,1.4727
04/11/2004,01.00.00,1.1,948,6.3,826,57,1382,897,19.3,65.5,1.45
04/11/2004,02.00.00,1.2,955,5.2,775,55,1362,862,17.6,70.8,1.4105
04/11/2004,03.00.00,0.8,915,4.2,721,-200,1315,816,16.8,72.9,1.3851
04/11/2004,04.00.00,0.6,832,2.9,644,40,1239,747,17.8,68.1,1.3722
04/11/2004,05.00.00,0.5,846,2.6,628,40,1218,727,16.1,73.5,1.3329
04/11/2004,06.00.00,0.7,897,4.7,750,46,1270,799,15.8,73.5,1.3151
04/11/2004,07.00.00,0.8,908,5.1,767,53,1272,807,17,68,1.3102
04/11/2004,08.00.00,3.5,1348,22.2,1357,84,1833,1324,16,72.2,1.3077
04/11/2004,09.00.00,3.6,1384,23.3,1386,88,1833,1404,17.8,65.4,1.3213
04/11/2004,10.00.00,-200,1473,26.3,1463,143,1948,1605,20.6,56,1.3467
04/11/2004,11.00.00,-200,1360,19.7,1287,130,1755,1478,23.6,48,1.3757
04/11/2004,12.00.00,-200,1305,17.4,1223,120,1720,1414,23.7,49.8,1.4433
04/11/2004,13.00.00,-200,1337,20.2,1302,139,1786,1465,24.7,47.4,1.4527
04/11/2004,14.00.00,-200,1414,24.4,1414,139,1896,1588,25.9,42.8,1.4122
04/11/2004,15.00.00,-200,1463,24.5,1417,156,1900,1651,26.8,43.3,1.4977
04/11/2004,16.00.00,-200,1530,24.8,1425,143,1975,1652,26.6,45.5,1.5555
04/11/2004,17.00.00,-200,1915,45.9,1889,186,2603,2110,24.8,53.9,1.6683
04/11/2004,18.00.00,8.7,1882,47.5,1920,171,2609,2204,23.1,61.1,1.7082
04/11/2004,19.00.00,5.8,1589,33,1619,124,2216,1780,22.2,63.7,1.6865
04/11/2004,20.00.00,4.3,1463,27.2,1484,97,2011,1590,21.1,66.1,1.6313
04/11/2004,21.00.00,3.6,1380,21.8,1345,92,1856,1419,20,69,1.5956
04/11/2004,22.00.00,3.9,1383,21.3,1332,96,1855,1415,19.1,72,1.5732
04/11/2004,23.00.00,2.4,1181,13.3,1094,74,1599,1180,18.8,70.6,1.5209
05/11/2004,00.00.00,1.6,1061,8.8,931,65,1481,1015,18.5,69.5,1.4657
05/11/2004,01.00.00,1.8,1091,9.2,945,62,1467,1014,18.4,68.5,1.439
05/11/2004,02.00.00,1.5,1010,7.6,884,59,1430,938,16.8,73.3,1.3915
05/11/2004,03.00.00,0.7,868,3.6,688,-200,1249,777,17.9,66.8,1.3596
05/11/2004,04.00.00,0.5,852,2.8,639,41,1204,723,16.5,71,1.3239
05/11/2004,05.00.00,0.4,826,2.2,601,38,1180,702,16.9,67.9,1.295
05/11/2004,06.00.00,0.5,862,3.4,677,43,1192,725,16.1,69.3,1.2591
05/11/2004,07.00.00,0.8,951,5.7,800,52,1257,836,16.1,69.6,1.2593
05/11/2004,08.00.00,2,1210,16.3,1188,75,1575,1129,16.2,70.1,1.2837
05/11/2004,09.00.00,6.2,1601,37.9,1727,118,2252,1718,16.5,69.3,1.2897
05/11/2004,10.00.00,4.5,1477,25.5,1443,126,1878,1646,19.6,58.3,1.3141
05/11/2004,11.00.00,4.6,1458,24.2,1408,151,1889,1664,20.7,55.5,1.3414
05/11/2004,12.00.00,3.3,1354,20.9,1321,107,1799,1496,20.8,56.3,1.3664
05/11/2004,13.00.00,3.6,1385,22.1,1354,114,1823,1506,21.7,53.1,1.3649
05/11/2004,14.00.00,4.4,1460,25,1430,125,1932,1604,23,49,1.362
05/11/2004,15.00.00,4.3,1492,26.4,1463,138,1935,1632,24.2,44,1.3078
05/11/2004,16.00.00,5,1569,29.8,1547,144,2016,1736,24.7,43.6,1.3396
05/11/2004,17.00.00,8.1,1870,45,1871,180,2483,2165,23,54.2,1.5066
05/11/2004,18.00.00,8,1774,42.8,1829,154,2457,2152,21.4,60.9,1.5322
05/11/2004,19.00.00,3.6,1388,22.4,1363,105,1815,1556,20.3,61.4,1.4417
05/11/2004,20.00.00,2.9,1303,15.9,1177,98,1619,1389,20,63.2,1.4581
05/11/2004,21.00.00,2.7,1257,14.3,1126,93,1599,1300,19.1,64.4,1.405
05/11/2004,22.00.00,1.9,1132,10.7,1002,76,1474,1126,18.1,67.5,1.3855
05/11/2004,23.00.00,1.3,1050,7.6,881,69,1363,982,17.8,66.9,1.3464
06/11/2004,00.00.00,1.2,1033,6.7,842,66,1362,941,17.6,66.5,1.3249
06/11/2004,01.00.00,1.8,1106,9,938,76,1395,1010,16.1,71.2,1.2948
06/11/2004,02.00.00,1.9,1107,9,940,73,1403,985,15.5,73.3,1.2845
06/11/2004,03.00.00,1.5,1011,7,856,-200,1341,889,15.4,72.8,1.2633
06/11/2004,04.00.00,0.9,916,4.3,726,54,1248,791,15.6,70.8,1.2461
06/11/2004,05.00.00,0.5,852,2.8,641,44,1172,710,17,64.5,1.2374
06/11/2004,06.00.00,0.6,889,3.7,694,45,1198,743,14.9,72.3,1.2186
06/11/2004,07.00.00,1.1,1002,6.3,828,58,1307,857,14,76.6,1.2183
06/11/2004,08.00.00,2.8,1231,14.5,1134,87,1572,1143,14.6,74.2,1.2256
06/11/2004,09.00.00,2.9,1212,16.4,1191,97,1586,1210,15.9,69.8,1.253
06/11/2004,10.00.00,1.7,1121,10.9,1012,80,1436,1060,18.4,61.3,1.2854
06/11/2004,11.00.00,2.3,1260,14.1,1121,82,1569,1252,20,56.7,1.3078
06/11/2004,12.00.00,3.3,1391,17.1,1214,112,1691,1435,20.4,57,1.3507
06/11/2004,13.00.00,3.5,1463,19.4,1280,121,1794,1544,20.7,59.3,1.4283
06/11/2004,14.00.00,3.8,1464,20.9,1321,132,1794,1600,21.7,54.8,1.4024
06/11/2004,15.00.00,3.4,1412,17.7,1230,141,1672,1534,22,54.2,1.4096
06/11/2004,16.00.00,3.8,1450,19.8,1292,130,1768,1495,21.4,57.1,1.4356
06/11/2004,17.00.00,3.6,1416,19.5,1283,113,1739,1442,20.8,58.7,1.4259
06/11/2004,18.00.00,3.5,1346,17,1211,101,1674,1340,20.1,59.6,1.3852
06/11/2004,19.00.00,2.8,1273,14.6,1137,91,1563,1231,20,58.4,1.3473
06/11/2004,20.00.00,2.5,1206,12,1049,90,1484,1128,19.5,58.9,1.3195
06/11/2004,21.00.00,3.1,1252,13.3,1094,90,1526,1188,19.5,57.4,1.2874
06/11/2004,22.00.00,1.8,1069,7.9,897,83,1364,998,19.1,59.2,1.295
06/11/2004,23.00.00,1.6,1061,7.9,895,73,1359,944,18.8,59.1,1.2702
07/11/2004,00.00.00,1.9,1072,7.5,880,80,1318,928,18,60.4,1.2331
07/11/2004,01.00.00,2,1075,8.4,917,87,1354,1037,17.5,60.7,1.2009
07/11/2004,02.00.00,1.4,992,6.9,853,79,1305,930,17.5,59.4,1.1768
07/11/2004,03.00.00,1.2,914,4.6,741,-200,1210,803,17.1,59.2,1.1477
07/11/2004,04.00.00,-200,854,3.8,700,56,1151,665,17,52.3,1.0009
07/11/2004,05.00.00,0.7,774,2.1,591,42,1044,533,16.1,49.8,0.9021
07/11/2004,06.00.00,0.4,757,1.5,542,31,1004,449,15.5,51.5,0.9026
07/11/2004,07.00.00,0.4,752,1.2,516,35,997,440,15.1,52,0.8878
07/11/2004,08.00.00,0.5,757,1.6,551,51,967,453,14.9,46.8,0.7885
07/11/2004,09.00.00,0.7,777,1.9,580,58,963,465,15.5,42.4,0.74
07/11/2004,10.00.00,0.7,774,2,583,57,966,457,16.6,38.2,0.7186
07/11/2004,11.00.00,0.7,805,2.7,632,63,1033,475,18,34.7,0.7089
07/11/2004,12.00.00,1,838,3.6,686,61,1046,532,18,35.1,0.7176
07/11/2004,13.00.00,1,824,3.7,695,34,1035,526,17.6,33.8,0.6726
07/11/2004,14.00.00,0.9,812,3.9,704,26,1044,520,17.5,33.7,0.6691
07/11/2004,15.00.00,0.9,806,3.8,702,28,1035,500,17.2,33.9,0.6591
07/11/2004,16.00.00,0.9,789,3.4,675,50,974,482,16.8,32.1,0.6073
07/11/2004,17.00.00,1.1,821,4,713,55,1030,539,16,34.1,0.6155
07/11/2004,18.00.00,3.2,1024,14.3,1127,84,1346,943,14.8,37.5,0.6259
07/11/2004,19.00.00,3.1,1009,10.5,995,140,1201,1016,14.4,39.2,0.6407
07/11/2004,20.00.00,3.1,1064,12.2,1055,138,1242,1063,14.1,43,0.6883
07/11/2004,21.00.00,2.3,1001,11.4,1029,127,1255,1034,13.4,48.4,0.7397
07/11/2004,22.00.00,1.8,927,7.3,868,117,1155,864,12.7,51.2,0.7505
07/11/2004,23.00.00,0.8,819,2.4,613,57,1060,500,9.9,71.4,0.8736
08/11/2004,00.00.00,0.9,847,2.7,630,59,1091,537,10.2,71.6,0.8893
08/11/2004,01.00.00,0.8,798,2.5,621,62,1041,524,10.6,61.3,0.7856
08/11/2004,02.00.00,0.7,757,1.7,561,42,998,457,11.1,55.6,0.7344
08/11/2004,03.00.00,0.4,703,0.5,446,-200,918,360,11.5,50.4,0.6815
08/11/2004,04.00.00,0.2,689,0.3,407,13,895,333,11.3,49.5,0.6615
08/11/2004,05.00.00,0.2,698,0.4,424,18,903,339,10.8,50.9,0.657
08/11/2004,06.00.00,0.3,720,0.6,458,26,917,358,10.9,50.1,0.6519
08/11/2004,07.00.00,0.7,797,2.1,593,72,984,494,10.8,49.7,0.6429
08/11/2004,08.00.00,1.7,950,7.4,875,131,1179,828,10.7,50.4,0.6467
08/11/2004,09.00.00,1.8,887,5.9,809,133,1111,769,10.9,50,0.6531
08/11/2004,10.00.00,1.5,850,4.8,755,116,1051,714,12.1,46.5,0.653
08/11/2004,11.00.00,1.3,836,4.5,740,117,1046,672,12.4,44.1,0.6324
08/11/2004,12.00.00,1.2,827,5.1,768,103,1040,671,13,40.1,0.5989
08/11/2004,13.00.00,1.3,819,6,810,100,1027,631,13.4,36.3,0.5556
08/11/2004,14.00.00,1.8,919,10,978,105,1180,805,13.1,38.5,0.5776
08/11/2004,15.00.00,1.7,897,7.8,890,121,1139,808,11.5,46.4,0.6302
08/11/2004,16.00.00,2.2,973,11.2,1023,132,1226,964,13.1,40.4,0.606
08/11/2004,17.00.00,3.2,1065,17,1211,156,1364,1188,13,39.3,0.5877
08/11/2004,18.00.00,5.9,1341,31,1575,183,1778,1571,11.3,50.9,0.679
08/11/2004,19.00.00,6.6,1303,28.9,1524,-200,1744,1580,10.6,53.4,0.6818
08/11/2004,20.00.00,-200,1189,23.1,1381,-200,1574,1426,9.5,57.9,0.6877
08/11/2004,21.00.00,-200,1054,13.7,1106,-200,1297,1239,8.6,60.5,0.6788
08/11/2004,22.00.00,-200,943,8,900,-200,1129,1064,8.5,59.7,0.6649
08/11/2004,23.00.00,-200,903,7.4,872,-200,1108,987,7.9,61.4,0.6582
09/11/2004,00.00.00,-200,858,4.9,760,-200,1049,873,7.1,63.6,0.6442
09/11/2004,01.00.00,-200,821,3.7,696,-200,1013,783,7.2,62.2,0.6362
09/11/2004,02.00.00,-200,781,2.9,645,-200,986,719,5.6,67.9,0.6247
09/11/2004,03.00.00,-200,741,1.9,580,-200,952,660,5.1,68.7,0.6077
09/11/2004,04.00.00,-200,720,1.4,540,-200,938,613,4.4,71.4,0.6024
09/11/2004,05.00.00,-200,733,1.9,574,-200,964,627,4.1,73.1,0.6074
09/11/2004,06.00.00,-200,780,3.2,666,-200,1003,697,3.2,76.8,0.5963
09/11/2004,07.00.00,-200,915,7.4,873,-200,1135,915,3.7,76.2,0.6137
09/11/2004,08.00.00,-200,1228,22.4,1362,-200,1543,1399,4.9,70.7,0.6193
09/11/2004,09.00.00,-200,1239,22.8,1373,-200,1593,1495,7.1,62,0.6265
09/11/2004,10.00.00,-200,1209,18.5,1255,-200,1447,1499,8.1,59.1,0.6397
09/11/2004,11.00.00,-200,1257,20.4,1308,-200,1466,1720,11.1,48.8,0.643
09/11/2004,12.00.00,-200,1007,10.6,1000,-200,1197,1210,11.3,46.5,0.6194
09/11/2004,13.00.00,-200,1020,11.8,1041,-200,1245,1123,12.5,42.3,0.6104
09/11/2004,14.00.00,-200,1094,14.8,1144,-200,1327,1209,12.5,42.8,0.6177
09/11/2004,15.00.00,2.1,1045,13.1,1087,-200,1270,1144,12.6,42.4,0.6159
09/11/2004,16.00.00,1.5,909,7.5,879,-200,1083,847,13.8,40.7,0.6405
09/11/2004,17.00.00,1.6,1013,8.1,905,-200,1201,923,11,58.8,0.7705
09/11/2004,18.00.00,3.5,1236,16.9,1206,-200,1523,1166,8.3,76.5,0.8426
09/11/2004,19.00.00,4.6,1275,19.9,1294,-200,1605,1280,8.6,75.5,0.8469
09/11/2004,20.00.00,4.7,1237,16.5,1194,-200,1508,1193,8.8,76.6,0.8678
09/11/2004,21.00.00,3,1101,9.6,963,-200,1320,966,8,81,0.8714
09/11/2004,22.00.00,1.5,962,5.3,778,-200,1162,752,7.3,85.7,0.8818
09/11/2004,23.00.00,0.9,841,3.5,680,-200,1067,594,6.5,85.6,0.8353
10/11/2004,00.00.00,0.8,831,2.5,620,-200,1039,545,6.5,83.5,0.8116
10/11/2004,01.00.00,0.7,843,2.5,622,-200,1060,555,6.9,82.3,0.8244
10/11/2004,02.00.00,0.6,798,2.2,600,-200,1049,543,7.3,78.1,0.8041
10/11/2004,03.00.00,0.3,730,0.8,477,-200,950,420,7.9,68,0.7265
10/11/2004,04.00.00,0.2,715,0.5,445,29,925,373,8,64.5,0.695
10/11/2004,05.00.00,0.2,726,0.5,443,26,942,363,8.1,68.6,0.7409
10/11/2004,06.00.00,0.3,771,0.9,490,39,990,411,6.3,84.8,0.8148
10/11/2004,07.00.00,0.5,805,1.6,555,72,1019,496,6.7,79.8,0.7872
10/11/2004,08.00.00,1.4,958,5.8,803,128,1172,738,7.1,77.9,0.7914
10/11/2004,09.00.00,2,1021,9.5,959,149,1297,910,7.9,73.5,0.7883
10/11/2004,10.00.00,1.6,969,6.7,843,165,1213,821,6.9,86,0.8632
10/11/2004,11.00.00,1.3,923,4.4,733,150,1124,740,6.8,87.1,0.8652
10/11/2004,12.00.00,1.4,973,6.8,850,165,1213,852,8,81.6,0.8755
10/11/2004,13.00.00,1.9,996,7.8,893,175,1237,895,9.5,70,0.8296
10/11/2004,14.00.00,2.7,1055,10.8,1007,145,1301,1019,10.5,62.2,0.7923
10/11/2004,15.00.00,2.1,1023,9.8,971,98,1283,993,11.4,59.1,0.7963
10/11/2004,16.00.00,2.4,1039,11.3,1024,105,1325,1043,11.1,58.6,0.7737
10/11/2004,17.00.00,2.7,1051,12.3,1061,106,1333,1111,10.8,57.6,0.7473
10/11/2004,18.00.00,2.5,1050,12.6,1070,141,1334,1087,10.6,56.9,0.7281
10/11/2004,19.00.00,3.7,1156,17,1209,177,1467,1250,10.6,59.3,0.7588
10/11/2004,20.00.00,4.6,1277,21.4,1335,182,1636,1331,10,71.5,0.8768
10/11/2004,21.00.00,3.9,1172,15.3,1159,193,1461,1243,10.3,71.1,0.8878
10/11/2004,22.00.00,2.2,1048,9.9,973,148,1298,1074,10.5,70.3,0.893
10/11/2004,23.00.00,2.7,1144,13.4,1096,167,1394,1258,10.2,71.3,0.8859
11/11/2004,00.00.00,2.6,1104,11.2,1023,158,1314,1189,9.7,73.1,0.8787
11/11/2004,01.00.00,2.1,1038,9.4,957,132,1271,1092,9.3,73.5,0.8651
11/11/2004,02.00.00,1.4,960,6.6,838,97,1189,996,9.2,73.9,0.8616
11/11/2004,03.00.00,1.2,934,5.5,787,-200,1147,974,8.1,78.1,0.8452
11/11/2004,04.00.00,1.1,930,5.4,784,74,1151,902,7.6,81.2,0.8483
11/11/2004,05.00.00,1.1,918,5.3,778,68,1136,859,7.5,81.5,0.8495
11/11/2004,06.00.00,1.1,952,6.1,814,89,1153,970,8.3,77.2,0.8464
11/11/2004,07.00.00,1.5,1019,8.1,905,117,1244,1062,8.9,75.6,0.8667
11/11/2004,08.00.00,3.1,1287,17.3,1218,190,1580,1304,9.2,81.7,0.9506
11/11/2004,09.00.00,6.8,1578,32.3,1605,211,2032,1643,9.9,83.4,1.0194
11/11/2004,10.00.00,5.4,1417,24.1,1407,190,1709,1488,10.2,82.3,1.0253
11/11/2004,11.00.00,4.5,1392,21,1325,194,1631,1465,11.2,80.7,1.0688
11/11/2004,12.00.00,3,1147,12.7,1073,210,1415,1198,11.8,76.1,1.0516
11/11/2004,13.00.00,2.8,1150,13.6,1105,199,1450,1160,12.5,71.3,1.0285
11/11/2004,14.00.00,3.9,1252,18,1240,178,1614,1277,13.2,68.4,1.0346
11/11/2004,15.00.00,3.4,1186,14.3,1125,184,1493,1171,12.5,73.2,1.0563
11/11/2004,16.00.00,3.2,1172,13.7,1107,186,1449,1106,12.2,75.7,1.0693
11/11/2004,17.00.00,2.8,1109,11.2,1021,168,1361,1036,11.5,78.1,1.0565
11/11/2004,18.00.00,3.9,1201,16.5,1196,187,1546,1196,11.6,76,1.0354
11/11/2004,19.00.00,3.5,1189,16.1,1183,166,1534,1170,12,73.3,1.0264
11/11/2004,20.00.00,4.7,1282,20.6,1312,177,1671,1312,12.9,68.8,1.0175
11/11/2004,21.00.00,4.6,1207,16.8,1203,207,1570,1251,13.1,69.6,1.0464
11/11/2004,22.00.00,1.2,904,4.8,754,114,1172,805,12.3,73.4,1.049
11/11/2004,23.00.00,1.1,900,4,711,84,1153,736,12.7,71,1.0387
12/11/2004,00.00.00,1.2,932,4.5,740,92,1180,774,12.9,69.9,1.0371
12/11/2004,01.00.00,1.6,968,5.4,785,111,1209,826,12.9,70.5,1.0442
12/11/2004,02.00.00,0.7,827,2.4,610,71,1120,636,13.1,67.7,1.0198
12/11/2004,03.00.00,0.4,789,1.2,515,-200,1054,516,13.1,67.6,1.0127
12/11/2004,04.00.00,-200,812,1.6,549,43,1079,531,13.8,64,1.0042
12/11/2004,05.00.00,0.6,811,1.7,559,50,1085,558,13.7,64.4,1.0036
12/11/2004,06.00.00,0.5,827,1.7,560,53,1087,565,13.9,63.8,1.0079
12/11/2004,07.00.00,0.6,849,2.3,604,67,1108,604,14.1,64.5,1.0287
12/11/2004,08.00.00,1.4,1001,5.7,798,113,1257,794,14,66.1,1.0488
12/11/2004,09.00.00,2,1021,7.9,896,140,1314,907,14.2,66.4,1.0673
12/11/2004,10.00.00,1.6,978,6.4,831,116,1257,838,14.9,62.5,1.0529
12/11/2004,11.00.00,1.6,996,6.9,855,122,1277,884,16.3,58.4,1.0729
12/11/2004,12.00.00,1.7,1014,6.7,843,116,1297,866,16.9,56.5,1.0801
12/11/2004,13.00.00,2,1061,8.7,928,118,1366,909,17.4,55.8,1.098
12/11/2004,14.00.00,2.3,1092,9.9,975,125,1418,990,17.4,57.3,1.1328
12/11/2004,15.00.00,2.4,1129,11.4,1028,126,1480,1050,17.7,55.5,1.1127
12/11/2004,16.00.00,2.2,1077,9.8,969,135,1405,1023,16.8,58.9,1.1199
12/11/2004,17.00.00,2.6,1153,12.9,1079,140,1496,1103,17,57.5,1.1071
12/11/2004,18.00.00,4,1234,16.6,1197,163,1597,1239,16.2,60.2,1.1003
12/11/2004,19.00.00,5.2,1319,20.8,1319,178,1735,1384,16.7,58,1.0916
12/11/2004,20.00.00,3.9,1251,18.8,1264,160,1677,1289,16.5,58.8,1.0921
12/11/2004,21.00.00,3.8,1165,12.6,1070,166,1467,1180,15.8,61.1,1.0856
12/11/2004,22.00.00,1.6,954,5.9,807,115,1243,855,15.7,60.8,1.0769
12/11/2004,23.00.00,1.5,971,6.1,818,107,1252,857,15.9,59.6,1.0673
13/11/2004,00.00.00,1.6,961,5,765,108,1212,811,15.6,60,1.0594
13/11/2004,01.00.00,1.5,952,4.9,758,111,1203,794,15.6,60.1,1.0557
13/11/2004,02.00.00,1,875,2.7,635,75,1133,612,15.7,59.5,1.0534
13/11/2004,03.00.00,0.8,891,2.7,633,-200,1137,590,15.7,60.1,1.064
13/11/2004,04.00.00,1.3,1006,5,765,88,1239,807,15.6,61.7,1.0847
13/11/2004,05.00.00,1,907,3.7,691,71,1173,702,15.8,59.9,1.0693
13/11/2004,06.00.00,1,938,3.8,702,75,1185,753,15.2,61.8,1.0602
13/11/2004,07.00.00,0.9,925,3.3,672,86,1154,709,16.1,55.4,1.0089
13/11/2004,08.00.00,2.1,1157,9.7,967,124,1365,1087,14.9,64.1,1.0773
13/11/2004,09.00.00,2.1,1169,10.7,1003,128,1409,1126,15.6,62,1.0904
13/11/2004,10.00.00,3.1,1312,14.7,1139,164,1568,1386,17.9,54.6,1.11
13/11/2004,11.00.00,3.8,1347,17.6,1227,199,1627,1476,21.1,44.5,1.0964
13/11/2004,12.00.00,3.7,1321,17.5,1224,192,1617,1424,20.3,46.7,1.0971
13/11/2004,13.00.00,3.6,1267,14.1,1118,166,1503,1310,21.5,42.7,1.0837
13/11/2004,14.00.00,3.3,1234,12.1,1053,133,1476,1114,21.5,43.1,1.0919
13/11/2004,15.00.00,2.1,1101,9.2,947,118,1374,1029,21.5,43.4,1.0965
13/11/2004,16.00.00,2.3,1149,10.6,998,133,1434,1101,20.8,45.5,1.1054
13/11/2004,17.00.00,2.1,1094,9,941,128,1371,1040,19.2,49.6,1.0893
13/11/2004,18.00.00,1.9,1056,7.5,878,116,1308,856,18.3,51.6,1.0732
13/11/2004,19.00.00,1.9,1030,8,899,118,1275,836,17.7,51.5,1.0357
13/11/2004,20.00.00,2.3,1075,9.1,943,142,1305,894,17.2,51.5,1.0015
13/11/2004,21.00.00,1.7,927,4.7,748,113,1157,696,15.9,54.9,0.9853
13/11/2004,22.00.00,0.8,793,1.8,570,59,1036,524,14,55.2,0.8807
13/11/2004,23.00.00,0.8,796,2.1,589,52,1026,506,13.3,53,0.8044
14/11/2004,00.00.00,0.8,780,1.8,568,57,997,453,11.9,55.5,0.7711
14/11/2004,01.00.00,0.8,774,1.8,569,58,984,434,11.4,54.6,0.7363
14/11/2004,02.00.00,0.6,718,1,500,44,914,373,10.4,53.7,0.67490000000000006
14/11/2004,03.00.00,0.4,705,0.8,478,-200,885,330,9.9,54.3,0.6609
14/11/2004,04.00.00,0.3,689,0.7,470,26,863,305,9.8,51.3,0.6225
14/11/2004,05.00.00,0.3,678,0.4,427,20,853,286,9.5,52.2,0.6198
14/11/2004,06.00.00,0.2,655,0.2,402,17,814,268,10,45.7,0.5598
14/11/2004,07.00.00,0.2,649,0.2,397,21,798,261,10.2,41.9,0.5209
14/11/2004,08.00.00,0.3,647,0.3,412,29,779,274,10.6,36.1,0.4624
14/11/2004,09.00.00,0.3,667,0.4,429,39,790,291,10.7,36,0.4623
14/11/2004,10.00.00,0.4,669,0.5,444,41,791,304,10.8,35.4,0.4583
14/11/2004,11.00.00,0.4,667,0.6,455,44,786,301,11.4,32.9,0.4435
14/11/2004,12.00.00,0.6,705,1.1,508,54,820,329,12.4,32,0.4583
14/11/2004,13.00.00,0.6,710,1.2,523,62,827,350,12.4,31.3,0.45
14/11/2004,14.00.00,0.6,713,1.4,539,62,829,380,12.2,31.8,0.4514
14/11/2004,15.00.00,0.5,703,1.1,512,48,837,356,10.5,37.9,0.4821
14/11/2004,16.00.00,0.6,738,1.3,529,59,876,383,9.6,44.2,0.5289
14/11/2004,17.00.00,0.7,795,1.8,569,63,959,429,8.2,57.9,0.6293
14/11/2004,18.00.00,1.4,861,4.7,750,78,1051,556,7.3,63.5,0.6519
14/11/2004,19.00.00,1.2,836,3,653,99,978,537,8.4,55.7,0.6155
14/11/2004,20.00.00,1.1,812,3,652,106,964,554,9.1,49.6,0.5765
14/11/2004,21.00.00,1,771,2.8,642,97,915,518,10,41.4,0.5102
14/11/2004,22.00.00,0.6,711,1.6,556,67,840,416,10.4,36.2,0.4561
14/11/2004,23.00.00,0.8,741,2.3,607,73,865,433,11.3,32.3,0.4329
15/11/2004,00.00.00,0.6,696,1.3,532,62,814,393,10.9,33.5,0.4378
15/11/2004,01.00.00,0.5,692,1.1,507,44,811,353,10.6,34.9,0.4455
15/11/2004,02.00.00,0.3,679,0.6,449,31,800,314,10.7,36.1,0.4639
15/11/2004,03.00.00,0.2,676,0.4,429,-200,803,296,11,37.3,0.488
15/11/2004,04.00.00,-200,681,0.4,428,21,817,297,10.7,39.2,0.5045
15/11/2004,05.00.00,0.3,683,0.4,426,22,805,302,10.4,38.6,0.4862
15/11/2004,06.00.00,0.4,704,0.8,478,41,821,348,10.4,37.4,0.4717
15/11/2004,07.00.00,0.7,767,2,588,94,885,508,10.5,37,0.4707
15/11/2004,08.00.00,2,964,8.7,928,167,1130,936,10.7,37.9,0.487
15/11/2004,09.00.00,2.4,925,8.6,923,162,1115,944,11.1,38.1,0.5023
15/11/2004,10.00.00,1.8,883,6.8,849,141,1053,843,12.6,36.6,0.5314
15/11/2004,11.00.00,1.6,894,6.2,820,127,1072,820,13.8,36.2,0.569
15/11/2004,12.00.00,1.7,881,6.4,831,116,1074,793,13.4,37.1,0.5683
15/11/2004,13.00.00,1.8,867,6.7,842,104,1077,737,13.5,34.9,0.5393
15/11/2004,14.00.00,1.7,856,6.2,821,111,1043,718,13.7,32.2,0.5032
15/11/2004,15.00.00,1.7,862,6.7,843,114,1032,743,13.6,32.1,0.4977
15/11/2004,16.00.00,1.7,891,7.8,891,121,1077,848,13.5,31.8,0.4876
15/11/2004,17.00.00,2.6,931,11.5,1032,164,1098,991,13.5,27.9,0.4287
15/11/2004,18.00.00,4,1025,16.7,1202,194,1263,1191,12.7,28.9,0.4233
15/11/2004,19.00.00,3.8,1029,16.6,1198,175,1305,1169,12.6,30.2,0.4384
15/11/2004,20.00.00,4,1038,16.3,1190,180,1291,1167,12.3,32,0.4553
15/11/2004,21.00.00,2.4,904,8.6,924,147,1083,966,12,34.3,0.4787
15/11/2004,22.00.00,1.4,844,5.4,782,112,1003,796,11.6,37.3,0.5095
